ID,CODAUTO,Comunidad,CPRO,Provincia,SERIAL,TIP_H,TOT_MH,TOT10_15,ORD,TABLET,TELEF1,TELEF2,VIV_INTER,INTEFOR,NPER,SEXO,EDAD,PC,INT,MOVIL
451365303 2,08,Castilla-La Mancha,45,Toledo,13653,4,4,2,1,1,1,1,1,1,04,1,10,9,9,9
451365504 1,08,Castilla-La Mancha,45,Toledo,13655,4,5,2,1,1,1,1,1,1,04,1,14,1,1,1
451365504 2,08,Castilla-La Mancha,45,Toledo,13655,4,5,2,1,1,1,1,1,1,05,6,10,1,1,6
451365603 1,08,Castilla-La Mancha,45,Toledo,13656,4,4,2,1,1,1,1,1,1,03,6,13,1,1,1
451365603 2,08,Castilla-La Mancha,45,Toledo,13656,4,4,2,1,1,1,1,1,1,04,6,10,1,1,6
451366201 1,08,Castilla-La Mancha,45,Toledo,13662,4,5,1,1,1,6,1,1,1,01,6,12,1,6,6
451369504 1,08,Castilla-La Mancha,45,Toledo,13695,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
451370401 1,08,Castilla-La Mancha,45,Toledo,13704,2,3,1,1,1,6,1,1,1,01,6,11,1,1,1
451370603 1,08,Castilla-La Mancha,45,Toledo,13706,4,4,1,1,1,1,1,1,1,03,1,12,1,1,6
461371303 1,10,Comunitat Valenciana,46,Valencia/València,13713,4,4,2,1,6,1,1,1,1,03,6,15,1,1,1
461371303 2,10,Comunitat Valenciana,46,Valencia/València,13713,4,4,2,1,6,1,1,1,1,04,6,15,1,1,1
461371403 1,10,Comunitat Valenciana,46,Valencia/València,13714,4,4,1,1,1,6,1,1,1,03,1,10,1,1,6
461373603 1,10,Comunitat Valenciana,46,Valencia/València,13736,4,4,1,1,1,1,1,1,1,03,6,14,1,1,1
461375203 1,10,Comunitat Valenciana,46,Valencia/València,13752,4,4,2,1,1,1,1,1,1,03,1,15,1,1,1
461375203 2,10,Comunitat Valenciana,46,Valencia/València,13752,4,4,2,1,1,1,1,1,1,04,1,13,1,1,1
461375501 1,10,Comunitat Valenciana,46,Valencia/València,13755,2,2,1,1,6,6,1,1,1,01,6,10,1,1,6
461375903 1,10,Comunitat Valenciana,46,Valencia/València,13759,2,2,1,1,6,6,1,1,2,03,6,13,1,1,1
461376602 1,10,Comunitat Valenciana,46,Valencia/València,13766,2,3,1,1,1,6,1,1,1,02,1,13,1,1,1
461376802 1,10,Comunitat Valenciana,46,Valencia/València,13768,4,3,1,1,1,1,1,1,1,02,6,10,1,1,1
461378303 1,10,Comunitat Valenciana,46,Valencia/València,13783,4,5,1,6,6,6,1,1,1,03,1,14,1,1,6
461380402 1,10,Comunitat Valenciana,46,Valencia/València,13804,4,4,2,1,6,1,1,1,1,02,6,15,1,1,1
461380402 2,10,Comunitat Valenciana,46,Valencia/València,13804,4,4,2,1,6,1,1,1,1,03,1,13,1,1,1
461380602 1,10,Comunitat Valenciana,46,Valencia/València,13806,2,3,1,1,1,6,1,1,1,02,6,15,1,1,1
461381103 1,10,Comunitat Valenciana,46,Valencia/València,13811,4,4,1,1,1,1,1,1,1,03,1,13,1,1,1
461381203 1,10,Comunitat Valenciana,46,Valencia/València,13812,4,5,1,1,1,1,1,1,1,03,6,13,1,1,1
461383003 1,10,Comunitat Valenciana,46,Valencia/València,13830,4,4,1,1,1,1,1,1,1,03,6,13,1,1,1
461384603 1,10,Comunitat Valenciana,46,Valencia/València,13846,4,4,1,1,1,6,1,1,1,03,6,10,1,1,6
461385403 1,10,Comunitat Valenciana,46,Valencia/València,13854,4,4,2,1,1,1,1,1,1,03,1,15,1,1,1
461385403 2,10,Comunitat Valenciana,46,Valencia/València,13854,4,4,2,1,1,1,1,1,1,04,1,10,1,6,6
461385804 1,10,Comunitat Valenciana,46,Valencia/València,13858,4,4,1,1,1,6,1,1,1,04,1,11,1,1,6
461386005 1,10,Comunitat Valenciana,46,Valencia/València,13860,4,5,1,1,6,1,1,1,1,05,1,15,1,1,1
461387103 1,10,Comunitat Valenciana,46,Valencia/València,13871,4,5,2,1,1,1,1,1,1,03,1,13,6,1,1
461387103 2,10,Comunitat Valenciana,46,Valencia/València,13871,4,5,2,1,1,1,1,1,1,04,6,10,1,1,6
461387303 1,10,Comunitat Valenciana,46,Valencia/València,13873,4,4,1,1,1,1,1,1,1,03,1,11,1,1,6
461389504 1,10,Comunitat Valenciana,46,Valencia/València,13895,4,5,1,1,1,1,1,1,1,04,1,14,1,1,1
461389904 1,10,Comunitat Valenciana,46,Valencia/València,13899,4,4,1,1,1,9,1,1,1,04,1,13,1,1,1
461390002 1,10,Comunitat Valenciana,46,Valencia/València,13900,2,3,1,1,1,1,1,1,1,02,6,10,1,1,6
461391103 1,10,Comunitat Valenciana,46,Valencia/València,13911,2,3,1,1,6,1,1,1,1,03,6,13,1,1,9
461391304 1,10,Comunitat Valenciana,46,Valencia/València,13913,4,4,1,1,1,1,1,1,1,04,6,11,1,1,1
461391403 1,10,Comunitat Valenciana,46,Valencia/València,13914,4,4,2,1,1,1,1,1,1,03,1,15,1,1,1
461391403 2,10,Comunitat Valenciana,46,Valencia/València,13914,4,4,2,1,1,1,1,1,1,04,6,10,1,1,6
461392302 1,10,Comunitat Valenciana,46,Valencia/València,13923,2,2,1,1,6,6,1,1,2,02,6,15,1,1,1
461392504 1,10,Comunitat Valenciana,46,Valencia/València,13925,4,4,1,1,6,6,1,1,1,04,6,14,1,1,1
461392603 1,10,Comunitat Valenciana,46,Valencia/València,13926,4,4,2,1,6,6,1,1,1,03,1,15,1,1,1
461392603 2,10,Comunitat Valenciana,46,Valencia/València,13926,4,4,2,1,6,6,1,1,1,04,1,11,1,1,1
461392703 1,10,Comunitat Valenciana,46,Valencia/València,13927,4,5,1,1,1,6,1,1,1,03,1,12,1,1,1
461393404 1,10,Comunitat Valenciana,46,Valencia/València,13934,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
461394403 1,10,Comunitat Valenciana,46,Valencia/València,13944,4,4,1,1,1,1,1,1,1,03,6,13,1,1,1
461394501 1,10,Comunitat Valenciana,46,Valencia/València,13945,2,3,2,1,1,1,1,1,2,01,1,11,1,1,1
461394501 2,10,Comunitat Valenciana,46,Valencia/València,13945,2,3,2,1,1,1,1,1,2,02,6,11,1,1,1
461394603 1,10,Comunitat Valenciana,46,Valencia/València,13946,2,3,1,1,6,1,1,1,1,03,6,12,1,1,1
461394702 1,10,Comunitat Valenciana,46,Valencia/València,13947,2,2,1,1,6,6,1,1,1,02,6,15,1,1,1
461394803 1,10,Comunitat Valenciana,46,Valencia/València,13948,4,4,1,6,6,1,1,1,1,03,6,11,1,1,1
461395203 1,10,Comunitat Valenciana,46,Valencia/València,13952,4,4,1,1,1,1,1,1,1,03,6,13,1,1,1
461397202 1,10,Comunitat Valenciana,46,Valencia/València,13972,2,2,1,6,1,6,1,1,2,02,1,10,1,1,1
461398404 1,10,Comunitat Valenciana,46,Valencia/València,13984,4,4,1,1,1,1,1,1,1,04,6,11,1,1,6
461398703 1,10,Comunitat Valenciana,46,Valencia/València,13987,4,4,1,1,1,6,1,1,1,03,1,10,1,1,6
461399603 1,10,Comunitat Valenciana,46,Valencia/València,13996,2,3,1,1,6,1,1,1,1,03,1,15,1,1,1
461399703 1,10,Comunitat Valenciana,46,Valencia/València,13997,4,4,2,1,1,1,1,1,1,03,6,14,1,1,1
461399703 2,10,Comunitat Valenciana,46,Valencia/València,13997,4,4,2,1,1,1,1,1,1,04,6,12,1,1,1
461400204 1,10,Comunitat Valenciana,46,Valencia/València,14002,4,4,1,1,1,1,1,1,1,04,6,11,1,1,6
461400504 1,10,Comunitat Valenciana,46,Valencia/València,14005,4,4,1,1,1,6,1,1,1,04,1,12,1,1,1
461401103 1,10,Comunitat Valenciana,46,Valencia/València,14011,4,4,2,1,6,1,1,1,1,03,1,12,1,1,6
461401103 2,10,Comunitat Valenciana,46,Valencia/València,14011,4,4,2,1,6,1,1,1,1,04,1,10,1,1,6
461401303 1,10,Comunitat Valenciana,46,Valencia/València,14013,4,5,2,1,1,6,1,1,1,03,6,11,1,1,6
461401303 2,10,Comunitat Valenciana,46,Valencia/València,14013,4,5,2,1,1,6,1,1,1,04,6,11,1,1,6
461402504 1,10,Comunitat Valenciana,46,Valencia/València,14025,4,4,1,1,1,1,1,1,1,04,6,11,1,1,1
461403002 1,10,Comunitat Valenciana,46,Valencia/València,14030,4,4,1,1,1,1,1,1,1,02,1,15,1,1,6
461403202 1,10,Comunitat Valenciana,46,Valencia/València,14032,4,4,2,1,1,6,1,1,1,02,6,13,1,1,1
461403202 2,10,Comunitat Valenciana,46,Valencia/València,14032,4,4,2,1,1,6,1,1,1,03,6,11,1,1,6
461403301 1,10,Comunitat Valenciana,46,Valencia/València,14033,4,5,1,6,6,6,1,1,2,01,1,14,1,1,6
461403902 1,10,Comunitat Valenciana,46,Valencia/València,14039,2,3,2,1,1,1,1,1,1,02,6,14,1,1,1
461403902 2,10,Comunitat Valenciana,46,Valencia/València,14039,2,3,2,1,1,1,1,1,1,03,6,12,1,1,1
461405004 1,10,Comunitat Valenciana,46,Valencia/València,14050,4,4,1,1,1,1,1,1,1,04,1,14,1,6,1
461406302 1,10,Comunitat Valenciana,46,Valencia/València,14063,2,4,2,1,1,1,1,1,1,02,6,12,1,1,1
461406302 2,10,Comunitat Valenciana,46,Valencia/València,14063,2,4,2,1,1,1,1,1,1,03,1,15,1,1,1
461406603 1,10,Comunitat Valenciana,46,Valencia/València,14066,4,4,1,1,1,1,1,1,1,03,1,10,1,1,6
461407205 1,10,Comunitat Valenciana,46,Valencia/València,14072,4,4,1,1,1,1,1,1,1,05,6,12,1,1,6
461408003 1,10,Comunitat Valenciana,46,Valencia/València,14080,4,4,1,1,1,1,1,1,1,03,1,13,1,1,1
461409202 1,10,Comunitat Valenciana,46,Valencia/València,14092,2,2,1,1,1,6,1,1,1,02,6,11,1,1,1
461409302 1,10,Comunitat Valenciana,46,Valencia/València,14093,2,2,1,1,1,6,1,1,1,02,6,14,1,1,1
461409602 1,10,Comunitat Valenciana,46,Valencia/València,14096,4,3,1,1,6,6,1,1,1,02,6,12,1,1,1
461410104 1,10,Comunitat Valenciana,46,Valencia/València,14101,5,5,1,1,1,1,1,1,1,04,1,14,1,6,1
461410803 1,10,Comunitat Valenciana,46,Valencia/València,14108,4,4,2,1,6,1,1,1,1,03,1,13,1,1,6
461410803 2,10,Comunitat Valenciana,46,Valencia/València,14108,4,4,2,1,6,1,1,1,1,04,6,12,1,1,6
461411302 1,10,Comunitat Valenciana,46,Valencia/València,14113,2,3,1,1,1,6,1,1,1,02,6,14,1,1,1
461412102 1,10,Comunitat Valenciana,46,Valencia/València,14121,2,2,1,1,1,6,1,1,1,02,1,11,1,1,1
461412902 1,10,Comunitat Valenciana,46,Valencia/València,14129,4,5,1,1,1,1,1,1,1,02,6,11,1,1,1
461413703 1,10,Comunitat Valenciana,46,Valencia/València,14137,4,4,1,1,1,6,1,1,1,03,6,11,1,1,6
461413802 1,10,Comunitat Valenciana,46,Valencia/València,14138,2,3,1,1,6,6,1,1,1,02,1,13,1,1,1
461415103 1,10,Comunitat Valenciana,46,Valencia/València,14151,4,4,1,1,1,6,1,1,1,03,1,11,1,1,6
461416103 1,10,Comunitat Valenciana,46,Valencia/València,14161,4,5,3,1,1,6,1,1,1,03,1,15,1,1,1
461416103 2,10,Comunitat Valenciana,46,Valencia/València,14161,4,5,3,1,1,6,1,1,1,04,1,13,1,1,1
461416103 3,10,Comunitat Valenciana,46,Valencia/València,14161,4,5,3,1,1,6,1,1,1,05,6,11,1,1,1
461416604 1,10,Comunitat Valenciana,46,Valencia/València,14166,2,4,1,6,6,6,1,1,2,04,6,13,6,6,1
461417603 1,10,Comunitat Valenciana,46,Valencia/València,14176,4,4,1,1,1,6,1,1,1,03,6,13,1,1,1
461417803 1,10,Comunitat Valenciana,46,Valencia/València,14178,4,3,1,1,1,6,1,1,1,03,1,13,1,1,1
461418103 1,10,Comunitat Valenciana,46,Valencia/València,14181,4,4,1,1,6,6,1,1,1,03,6,11,1,1,1
461418503 1,10,Comunitat Valenciana,46,Valencia/València,14185,4,3,1,1,1,1,1,1,1,03,6,13,1,1,1
461420601 1,10,Comunitat Valenciana,46,Valencia/València,14206,2,3,1,1,1,6,1,1,1,01,1,10,1,6,6
461424204 1,10,Comunitat Valenciana,46,Valencia/València,14242,4,4,1,1,1,6,1,1,1,04,6,13,1,1,1
461424602 1,10,Comunitat Valenciana,46,Valencia/València,14246,4,3,1,1,6,6,1,1,2,02,1,12,6,6,6
461424904 1,10,Comunitat Valenciana,46,Valencia/València,14249,5,4,1,1,6,1,1,1,1,04,1,13,1,1,1
461425203 1,10,Comunitat Valenciana,46,Valencia/València,14252,4,3,1,1,1,1,1,1,1,03,1,11,1,1,6
461425403 1,10,Comunitat Valenciana,46,Valencia/València,14254,4,4,1,1,1,6,1,1,1,03,1,13,1,1,1
461425504 1,10,Comunitat Valenciana,46,Valencia/València,14255,4,4,1,1,1,6,1,1,1,04,6,11,1,1,1
461425603 1,10,Comunitat Valenciana,46,Valencia/València,14256,4,3,1,1,1,6,1,1,2,03,6,13,1,1,1
461425903 1,10,Comunitat Valenciana,46,Valencia/València,14259,4,4,1,1,1,1,1,1,1,03,6,10,1,1,6
461426003 1,10,Comunitat Valenciana,46,Valencia/València,14260,4,4,2,1,1,1,1,1,1,03,1,14,1,1,1
461426003 2,10,Comunitat Valenciana,46,Valencia/València,14260,4,4,2,1,1,1,1,1,1,04,6,11,1,1,6
461426302 1,10,Comunitat Valenciana,46,Valencia/València,14263,2,2,1,1,1,6,1,1,2,02,1,13,1,1,1
461426402 1,10,Comunitat Valenciana,46,Valencia/València,14264,4,3,1,1,1,1,1,1,1,02,1,13,1,1,1
461426503 1,10,Comunitat Valenciana,46,Valencia/València,14265,4,3,1,1,1,6,1,1,1,03,6,15,1,1,1
461427203 1,10,Comunitat Valenciana,46,Valencia/València,14272,4,3,1,1,1,6,1,1,1,03,1,13,1,1,1
471427803 1,07,Castilla y León,47,Valladolid,14278,4,4,2,1,1,1,1,1,1,03,6,15,1,1,1
471427803 2,07,Castilla y León,47,Valladolid,14278,4,4,2,1,1,1,1,1,1,04,1,12,1,1,1
471428004 1,07,Castilla y León,47,Valladolid,14280,4,4,1,1,1,1,1,1,1,04,1,15,1,1,1
471433002 1,07,Castilla y León,47,Valladolid,14330,2,2,1,1,6,6,1,1,1,02,6,14,1,1,1
471433502 1,07,Castilla y León,47,Valladolid,14335,2,3,2,1,1,1,1,1,1,02,1,15,1,1,6
471433502 2,07,Castilla y León,47,Valladolid,14335,2,3,2,1,1,1,1,1,1,03,1,11,1,1,1
471433703 1,07,Castilla y León,47,Valladolid,14337,4,4,1,1,1,6,1,1,2,03,1,13,1,1,1
471435004 1,07,Castilla y León,47,Valladolid,14350,4,5,2,1,1,6,1,1,1,04,6,13,1,1,1
471435004 2,07,Castilla y León,47,Valladolid,14350,4,5,2,1,1,6,1,1,1,05,1,10,1,1,6
471436303 1,07,Castilla y León,47,Valladolid,14363,4,4,2,1,1,1,1,1,1,03,6,12,1,1,6
471436303 2,07,Castilla y León,47,Valladolid,14363,4,4,2,1,1,1,1,1,1,04,1,10,1,1,6
471436603 1,07,Castilla y León,47,Valladolid,14366,4,5,3,1,1,6,1,1,1,03,6,15,1,1,1
471436603 2,07,Castilla y León,47,Valladolid,14366,4,5,3,1,1,6,1,1,1,04,6,13,1,1,1
471436603 3,07,Castilla y León,47,Valladolid,14366,4,5,3,1,1,6,1,1,1,05,1,10,1,1,6
471438403 1,07,Castilla y León,47,Valladolid,14384,4,4,1,1,1,1,1,1,1,03,1,13,1,1,1
471439003 1,07,Castilla y León,47,Valladolid,14390,4,4,1,1,1,1,1,1,1,03,1,14,1,1,1
471439602 1,07,Castilla y León,47,Valladolid,14396,4,4,2,1,1,1,1,1,1,02,6,10,1,6,6
471439602 2,07,Castilla y León,47,Valladolid,14396,4,4,2,1,1,1,1,1,1,03,1,10,1,6,6
471439704 1,07,Castilla y León,47,Valladolid,14397,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
471440403 1,07,Castilla y León,47,Valladolid,14404,4,3,1,1,1,6,1,1,1,03,6,14,1,1,1
471441005 1,07,Castilla y León,47,Valladolid,14410,4,7,1,1,1,1,1,1,1,05,6,14,1,1,1
471442003 1,07,Castilla y León,47,Valladolid,14420,4,3,1,1,1,1,1,1,1,03,1,10,1,1,6
471442801 1,07,Castilla y León,47,Valladolid,14428,2,2,1,1,1,6,1,1,1,01,1,11,1,1,6
471443104 1,07,Castilla y León,47,Valladolid,14431,4,4,1,1,1,1,1,1,1,04,6,10,1,1,6
471443403 1,07,Castilla y León,47,Valladolid,14434,4,4,2,1,1,1,1,1,1,03,1,13,1,1,1
471443403 2,07,Castilla y León,47,Valladolid,14434,4,4,2,1,1,1,1,1,1,04,6,10,1,1,6
471443904 1,07,Castilla y León,47,Valladolid,14439,5,6,3,1,1,1,1,1,1,04,1,12,1,1,6
471443904 2,07,Castilla y León,47,Valladolid,14439,5,6,3,1,1,1,1,1,1,05,6,11,1,1,6
471443904 3,07,Castilla y León,47,Valladolid,14439,5,6,3,1,1,1,1,1,1,06,6,11,1,1,6
471444203 1,07,Castilla y León,47,Valladolid,14442,4,4,1,1,6,1,1,1,1,03,1,14,6,1,1
471445603 1,07,Castilla y León,47,Valladolid,14456,4,4,1,1,1,1,1,1,1,03,6,11,1,1,6
471445903 1,07,Castilla y León,47,Valladolid,14459,4,4,1,1,1,6,1,1,1,03,1,12,1,1,1
481447703 1,16,País Vasco,48,Bizkaia,14477,4,4,1,1,1,1,1,1,1,03,6,14,1,1,1
481448203 1,16,País Vasco,48,Bizkaia,14482,4,4,1,1,1,6,1,1,1,03,6,10,1,1,6
481452204 1,16,País Vasco,48,Bizkaia,14522,4,3,1,1,1,1,1,1,1,04,6,10,1,1,1
481455304 1,16,País Vasco,48,Bizkaia,14553,2,7,3,1,1,6,1,1,1,04,6,15,1,1,1
481455304 2,16,País Vasco,48,Bizkaia,14553,2,7,3,1,1,6,1,1,1,05,6,15,1,1,1
481455304 3,16,País Vasco,48,Bizkaia,14553,2,7,3,1,1,6,1,1,1,06,6,13,1,1,1
481456203 1,16,País Vasco,48,Bizkaia,14562,2,2,1,1,1,1,1,1,1,03,1,10,1,1,6
481456703 1,16,País Vasco,48,Bizkaia,14567,4,3,1,1,1,1,1,1,1,03,6,11,1,1,6
481457303 1,16,País Vasco,48,Bizkaia,14573,4,4,1,1,1,1,1,1,1,03,6,15,1,1,1
481458002 1,16,País Vasco,48,Bizkaia,14580,4,4,1,1,1,6,1,1,1,02,6,13,1,1,1
481458403 1,16,País Vasco,48,Bizkaia,14584,4,4,2,1,1,1,1,1,1,03,1,15,1,1,1
481458403 2,16,País Vasco,48,Bizkaia,14584,4,4,2,1,1,1,1,1,1,04,1,13,1,1,1
481460404 1,16,País Vasco,48,Bizkaia,14604,4,4,1,1,1,1,1,1,1,04,6,10,1,1,1
481461404 1,16,País Vasco,48,Bizkaia,14614,2,4,1,6,1,6,1,1,1,04,1,12,6,1,6
481462003 1,16,País Vasco,48,Bizkaia,14620,4,4,2,1,1,6,1,1,1,03,1,12,1,6,6
481462003 2,16,País Vasco,48,Bizkaia,14620,4,4,2,1,1,6,1,1,1,04,6,11,1,6,6
481462204 1,16,País Vasco,48,Bizkaia,14622,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
481463101 1,16,País Vasco,48,Bizkaia,14631,2,3,2,1,1,1,1,1,1,01,1,14,1,1,1
481463101 2,16,País Vasco,48,Bizkaia,14631,2,3,2,1,1,1,1,1,1,02,6,11,1,1,6
481464004 1,16,País Vasco,48,Bizkaia,14640,4,5,1,1,1,1,1,1,1,04,6,14,1,1,1
481464904 1,16,País Vasco,48,Bizkaia,14649,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
481467903 1,16,País Vasco,48,Bizkaia,14679,4,4,1,1,1,6,1,1,1,03,1,10,1,1,6
481470504 1,16,País Vasco,48,Bizkaia,14705,4,4,1,1,1,1,1,1,1,04,6,14,1,1,1
481472104 1,16,País Vasco,48,Bizkaia,14721,4,4,1,1,6,6,1,1,1,04,1,14,1,1,1
481473703 1,16,País Vasco,48,Bizkaia,14737,4,3,1,1,1,1,1,1,1,03,6,12,1,1,1
481474603 1,16,País Vasco,48,Bizkaia,14746,2,3,1,1,1,1,1,1,1,03,6,14,1,1,1
481475303 1,16,País Vasco,48,Bizkaia,14753,2,4,1,1,1,1,1,1,1,03,1,10,1,1,6
481475903 1,16,País Vasco,48,Bizkaia,14759,4,4,1,1,1,1,1,1,1,03,1,14,1,1,1
481476004 1,16,País Vasco,48,Bizkaia,14760,4,4,1,1,6,1,1,1,1,04,1,14,1,1,1
481476503 1,16,País Vasco,48,Bizkaia,14765,4,3,1,1,1,6,1,1,1,03,6,12,1,1,1
481479502 1,16,País Vasco,48,Bizkaia,14795,2,2,1,1,1,6,1,1,2,02,1,11,1,1,1
481480303 1,16,País Vasco,48,Bizkaia,14803,2,3,1,1,6,1,1,1,1,03,6,14,1,1,1
481480702 1,16,País Vasco,48,Bizkaia,14807,2,5,3,1,1,6,1,1,2,02,1,15,1,1,1
481480702 2,16,País Vasco,48,Bizkaia,14807,2,5,3,1,1,6,1,1,2,03,6,13,1,1,1
481480702 3,16,País Vasco,48,Bizkaia,14807,2,5,3,1,1,6,1,1,2,04,1,11,1,1,6
481481702 1,16,País Vasco,48,Bizkaia,14817,4,4,1,1,1,6,1,1,2,02,6,10,1,1,6
481481903 1,16,País Vasco,48,Bizkaia,14819,4,4,1,1,1,6,1,1,1,03,6,10,1,6,6
481482103 1,16,País Vasco,48,Bizkaia,14821,4,4,2,1,1,1,1,1,1,03,1,14,1,1,6
481482103 2,16,País Vasco,48,Bizkaia,14821,4,4,2,1,1,1,1,1,1,04,6,11,1,1,1
481482203 1,16,País Vasco,48,Bizkaia,14822,2,3,1,1,1,1,1,1,1,03,6,13,6,1,1
481482503 1,16,País Vasco,48,Bizkaia,14825,4,3,1,1,1,1,1,1,1,03,6,12,1,1,1
481482803 1,16,País Vasco,48,Bizkaia,14828,4,3,1,1,1,1,1,1,1,03,1,10,1,1,6
481483003 1,16,País Vasco,48,Bizkaia,14830,4,4,1,1,1,1,1,1,1,03,1,12,1,1,1
481483902 1,16,País Vasco,48,Bizkaia,14839,2,3,1,1,1,6,1,1,1,02,1,13,1,1,1
481484703 1,16,País Vasco,48,Bizkaia,14847,4,4,1,1,6,1,1,1,1,03,6,14,1,1,1
481485303 1,16,País Vasco,48,Bizkaia,14853,4,5,2,1,1,6,1,1,1,03,1,12,1,1,1
481485303 2,16,País Vasco,48,Bizkaia,14853,4,5,2,1,1,6,1,1,1,04,1,11,1,1,1
481485903 1,16,País Vasco,48,Bizkaia,14859,4,3,1,1,1,1,1,1,1,03,6,12,1,1,1
481486104 1,16,País Vasco,48,Bizkaia,14861,4,4,1,1,1,6,1,1,1,04,1,13,1,1,1
481486703 1,16,País Vasco,48,Bizkaia,14867,4,5,1,1,1,1,1,1,1,03,6,10,1,1,6
481487809 1,16,País Vasco,48,Bizkaia,14878,4,5,2,1,1,6,1,1,1,09,6,13,1,1,1
481487809 2,16,País Vasco,48,Bizkaia,14878,4,5,2,1,1,6,1,1,1,10,6,13,1,1,1
481488502 1,16,País Vasco,48,Bizkaia,14885,4,3,1,1,1,1,1,1,1,02,1,11,1,1,1
481488803 1,16,País Vasco,48,Bizkaia,14888,4,4,2,1,1,1,1,1,1,03,6,14,1,1,1
481488803 2,16,País Vasco,48,Bizkaia,14888,4,4,2,1,1,1,1,1,1,04,6,12,1,1,1
481489603 1,16,País Vasco,48,Bizkaia,14896,5,4,2,1,6,1,1,1,1,03,6,12,1,1,1
481489603 2,16,País Vasco,48,Bizkaia,14896,5,4,2,1,6,1,1,1,1,04,6,11,1,1,1
481493003 1,16,País Vasco,48,Bizkaia,14930,4,4,2,1,1,1,1,1,1,03,1,15,1,1,1
481493003 2,16,País Vasco,48,Bizkaia,14930,4,4,2,1,1,1,1,1,1,04,6,10,1,1,1
481493303 1,16,País Vasco,48,Bizkaia,14933,4,4,2,1,1,1,1,1,1,03,1,14,1,1,1
481493303 2,16,País Vasco,48,Bizkaia,14933,4,4,2,1,1,1,1,1,1,04,6,11,1,1,1
481493403 1,16,País Vasco,48,Bizkaia,14934,5,3,1,1,1,1,1,1,1,03,1,14,1,1,1
481493502 1,16,País Vasco,48,Bizkaia,14935,4,4,2,1,1,1,1,1,1,02,1,14,1,1,1
481493502 2,16,País Vasco,48,Bizkaia,14935,4,4,2,1,1,1,1,1,1,03,1,10,1,1,1
481494102 1,16,País Vasco,48,Bizkaia,14941,4,3,1,1,1,6,1,1,1,02,6,11,1,1,1
481494203 1,16,País Vasco,48,Bizkaia,14942,4,3,1,1,1,1,1,1,1,03,6,11,1,1,1
481495703 1,16,País Vasco,48,Bizkaia,14957,4,5,2,1,6,1,1,1,1,03,6,12,1,6,6
481495703 2,16,País Vasco,48,Bizkaia,14957,4,5,2,1,6,1,1,1,1,05,1,15,1,6,1
481496604 1,16,País Vasco,48,Bizkaia,14966,4,4,1,1,6,1,1,1,2,04,1,15,1,1,1
491498302 1,07,Castilla y León,49,Zamora,14983,2,2,1,1,1,1,1,1,1,02,1,11,1,1,6
491498503 1,07,Castilla y León,49,Zamora,14985,4,4,1,1,1,1,1,1,1,03,6,10,1,1,1
491499003 1,07,Castilla y León,49,Zamora,14990,4,3,1,1,1,6,1,1,1,03,1,13,1,1,1
491501704 1,07,Castilla y León,49,Zamora,15017,4,4,1,1,1,1,1,1,1,04,6,15,1,1,6
501504602 1,02,Aragón,50,Zaragoza,15046,5,4,1,1,1,6,1,1,1,02,6,11,1,1,6
501504802 1,02,Aragón,50,Zaragoza,15048,2,4,3,6,6,6,1,1,2,02,6,15,6,1,1
501504802 2,02,Aragón,50,Zaragoza,15048,2,4,3,6,6,6,1,1,2,03,6,13,6,6,6
501504802 3,02,Aragón,50,Zaragoza,15048,2,4,3,6,6,6,1,1,2,04,1,13,6,6,6
501505304 1,02,Aragón,50,Zaragoza,15053,4,4,1,1,1,6,1,1,1,04,6,14,1,1,1
501505902 1,02,Aragón,50,Zaragoza,15059,2,3,1,1,1,1,1,1,1,02,6,13,1,1,1
501506204 1,02,Aragón,50,Zaragoza,15062,4,6,1,1,1,1,1,1,1,04,1,12,1,1,1
501508503 1,02,Aragón,50,Zaragoza,15085,4,4,2,1,1,6,1,1,1,03,6,14,1,1,1
501508503 2,02,Aragón,50,Zaragoza,15085,4,4,2,1,1,6,1,1,1,04,1,11,1,1,6
501509902 1,02,Aragón,50,Zaragoza,15099,4,4,1,1,1,1,1,1,1,02,6,12,1,1,6
501510504 1,02,Aragón,50,Zaragoza,15105,4,5,2,1,1,6,1,1,1,04,1,14,1,1,1
501510504 2,02,Aragón,50,Zaragoza,15105,4,5,2,1,1,6,1,1,1,05,1,12,1,1,6
501512503 1,02,Aragón,50,Zaragoza,15125,4,5,2,1,1,6,1,1,1,03,6,15,1,1,1
501512503 2,02,Aragón,50,Zaragoza,15125,4,5,2,1,1,6,1,1,1,04,6,12,1,1,1
501514102 1,02,Aragón,50,Zaragoza,15141,2,2,1,1,1,1,1,1,1,02,1,14,6,1,1
501514203 1,02,Aragón,50,Zaragoza,15142,4,5,1,1,1,1,1,1,1,03,1,11,1,1,6
501514302 1,02,Aragón,50,Zaragoza,15143,4,3,1,1,1,1,1,1,1,02,6,13,1,1,1
501514802 1,02,Aragón,50,Zaragoza,15148,2,2,1,1,6,6,1,1,1,02,1,15,1,1,1
501515403 1,02,Aragón,50,Zaragoza,15154,4,6,2,6,6,6,1,1,1,03,1,15,6,6,1
